22.0;22
18.0;18
19.0;19
45.0;45
0;0
14.0;14
14.0;14
21.0;21
11.0;11
7.0;7
17.0;17
10.0;10
19.0;19
38.0;38
0;0
32.0;32
13.0;13
36.0;36
28.0;28
0;0
0;0
8.0;8
33.0;33
17.0;17
0;0
0;0
30.0;30
0;0
0;0
15.0;15
12.0;12
9.0;9
0;0
14.0;14
0;0
28.0;28
0;0
26.0;26
39.0;39
20.0;20
13.0;13
0;0
14.0;14
10.0;10
10.0;10
36.0;36
9.0;9
35.0;35
0;0
0;0
0;0
0;0
21.0;21
0;0
17.0;17
25.0;25
0;0
0;0
14.0;14
0;0
20.0;20
40.0;40
0;0
11.0;11
18.0;18
19.0;19
11.0;11
0;0
18.0;18
0;0
0;0
17.0;17
11.0;11
0;0
0;0
0;0
0;0
14.0;14
11.0;11
0;0
13.0;13
26.0;26
17.0;17
57.0;57
13.0;13
0;0
0;0
9.0;9
0;0
0;0
22.0;22
0;0
0;0
60.0;60
17.0;17
19.0;19
0;0
46.0;46
15.0;15
9.0;9
0;0
0;0
19.0;19
0;0
40.0;40
14.0;14
0;0
0;0
25.0;25
14.0;14
41.0;41
10.0;10
0;0
31.0;31
17.0;17
0;0
9.0;9
13.0;13
0;0
0;0
0;0
0;0
25.0;25
0;0
23.0;23
11.0;11
25.0;25
15.0;15
36.0;36
19.0;19
0;0
15.0;15
25.0;25
45.0;45
11.0;11
0;0
16.0;16
0;0
26.0;26
15.0;15
0;0
16.0;16
32.0;32
23.0;23
41.0;41
25.0;25
0;0
51.0;51
21.0;21
0;0
0;0
17.0;17
14.0;14
19.0;19
33.0;33
14.0;14
0;0
13.0;13
0;0
10.0;10
0;0
24.0;24
9.0;9
0;0
13.0;13
0;0
15.0;15
15.0;15
9.0;9
37.0;37
14.0;14
21.0;21
0;0
0;0
26.0;26
14.0;14
33.0;33
0;0
10.0;10
8.0;8
13.0;13
10.0;10
0;0
11.0;11
11.0;11
13.0;13
35.0;35
8.0;8
16.0;16
21.0;21
37.0;37
55.0;55
9.0;9
0;0
21.0;21
0;0
28.0;28
36.0;36
0;0
11.0;11
0;0
17.0;17
0;0
10.0;10
0;0
18.0;18
16.0;16
15.0;15
10.0;10
24.0;24
29.0;29
38.0;38
0;0
29.0;29
17.0;17
29.0;29
12.0;12
0;0
13.0;13
0;0
18.0;18
0;0
0;0
28.0;28
17.0;17
32.0;32
35.0;35
0;0
0;0
12.0;12
0;0
10.0;10
0;0
0;0
13.0;13
0;0
19.0;19
0;0
39.0;39
9.0;9
0;0
0;0
20.0;20
12.0;12
23.0;23
9.0;9
24.0;24
52.0;52
0;0
12.0;12
15.0;15
12.0;12
14.0;14
52.0;52
51.0;51
31.0;31
14.0;14
33.0;33
33.0;33
32.0;32
0;0
38.0;38
0;0
0;0
0;0
13.0;13
0;0
17.0;17
0;0
31.0;31
16.0;16
6.0;6
14.0;14
8.0;8
8.0;8
10.0;10
30.0;30
10.0;10
49.0;49
13.0;13
9.0;9
0;0
0;0
23.0;23
24.0;24
9.0;9
20.0;20
16.0;16
24.0;24
40.0;40
59.0;59
9.0;9
7.0;7
14.0;14
20.0;20
11.0;11
11.0;11
19.0;19
24.0;24
0;0
0;0
25.0;25
16.0;16
0;0
15.0;15
12.0;12
25.0;25
15.0;15
9.0;9
0;0
32.0;32
0;0
0;0
14.0;14
68.0;68
8.0;8
19.0;19
0;0
11.0;11
29.0;29
0;0
12.0;12
46.0;46
17.0;17
49.0;49
12.0;12
10.0;10
19.0;19
0;0
19.0;19
11.0;11
55.0;55
0;0
13.0;13
0;0
0;0
0;0
32.0;32
17.0;17
8.0;8
0;0
0;0
0;0
24.0;24
17.0;17
11.0;11
16.0;16
15.0;15
12.0;12
13.0;13
159.0;159
63.0;63
47.0;47
76.0;76
59.0;59
97.0;97
106.0;106
118.0;118
77.0;77
98.0;98
62.0;62
90.0;90
107.0;107
105.0;105
115.0;115
22.0;22
14.0;14
191.0;191
220.0;220
130.0;130
98.0;98
91.0;91
136.0;136
115.0;115
117.0;117
182.0;182
47.0;47
46.0;46
13.0;13
35.0;35
135.0;135
48.0;48
46.0;46
46.0;46
12.0;12
80.0;80
138.0;138
108.0;108
128.0;128
110.0;110
174.0;174
112.0;112
136.0;136
150.0;150
166.0;166
137.0;137
165.0;165
135.0;135
25.0;25
33.0;33
171.0;171
32.0;32
103.0;103
47.0;47
36.0;36
196.0;196
155.0;155
131.0;131
63.0;63
10.0;10
65.0;65
133.0;133
135.0;135
142.0;142
42.0;42
121.0;121
37.0;37
151.0;151
125.0;125
139.0;139
44.0;44
195.0;195
100.0;100
191.0;191
161.0;161
33.0;33
158.0;158
173.0;173
81.0;81
93.0;93
290.0;290
91.0;91
165.0;165
158.0;158
209.0;209
101.0;101
139.0;139
157.0;157
159.0;159
42.0;42
173.0;173
152.0;152
467.0;467
276.0;276
147.0;147
232.0;232
449.0;449
241.0;241
186.0;186
153.0;153
361.0;361
177.0;177
255.0;255
68.0;68
119.0;119
214.0;214
499.0;499
279.0;279
51.0;51
165.0;165
26.0;26
48.0;48
66.0;66
153.0;153
190.0;190
113.0;113
120.0;120
119.0;119
499.0;499
393.0;393
111.0;111
243.0;243
150.0;150
83.0;83
113.0;113
89.0;89
499.0;499
140.0;140
96.0;96
55.0;55
100.0;100
62.0;62
75.0;75
36.0;36
12.0;12
54.0;54
134.0;134
40.0;40
475.0;475
442.0;442
16.0;16
402.0;402
45.0;45
308.0;308
85.0;85
181.0;181
159.0;159
128.0;128
152.0;152
147.0;147
323.0;323
179.0;179
499.0;499
204.0;204
107.0;107
102.0;102
107.0;107
66.0;66
13.0;13
381.0;381
52.0;52
70.0;70
67.0;67
59.0;59
75.0;75
44.0;44
16.0;16
43.0;43
51.0;51
194.0;194
137.0;137
43.0;43
135.0;135
95.0;95
34.0;34
75.0;75
90.0;90
208.0;208
182.0;182
60.0;60
146.0;146
17.0;17
20.0;20
49.0;49
118.0;118
114.0;114
302.0;302
121.0;121
112.0;112
107.0;107
182.0;182
142.0;142
105.0;105
112.0;112
135.0;135
370.0;370
118.0;118
83.0;83
92.0;92
59.0;59
