15.0;15
0;0
13.0;13
4.0;4
23.0;23
16.0;16
12.0;12
9.0;9
11.0;11
23.0;23
20.0;20
0;0
12.0;12
8.0;8
16.0;16
60.0;60
0;0
0;0
13.0;13
15.0;15
8.0;8
12.0;12
27.0;27
9.0;9
0;0
7.0;7
20.0;20
12.0;12
0;0
21.0;21
10.0;10
10.0;10
0;0
52.0;52
14.0;14
32.0;32
60.0;60
0;0
25.0;25
41.0;41
25.0;25
26.0;26
0;0
24.0;24
22.0;22
9.0;9
7.0;7
15.0;15
10.0;10
50.0;50
16.0;16
7.0;7
11.0;11
20.0;20
11.0;11
18.0;18
13.0;13
10.0;10
0;0
23.0;23
19.0;19
27.0;27
0;0
9.0;9
28.0;28
0;0
15.0;15
11.0;11
23.0;23
27.0;27
0;0
48.0;48
11.0;11
24.0;24
0;0
23.0;23
0;0
120.0;120
9.0;9
18.0;18
22.0;22
12.0;12
0;0
0;0
37.0;37
10.0;10
7.0;7
16.0;16
20.0;20
13.0;13
31.0;31
11.0;11
33.0;33
22.0;22
15.0;15
12.0;12
20.0;20
8.0;8
9.0;9
14.0;14
0;0
0;0
19.0;19
0;0
48.0;48
13.0;13
32.0;32
28.0;28
34.0;34
22.0;22
0;0
12.0;12
24.0;24
28.0;28
20.0;20
19.0;19
17.0;17
38.0;38
22.0;22
14.0;14
41.0;41
54.0;54
15.0;15
10.0;10
22.0;22
36.0;36
19.0;19
17.0;17
28.0;28
9.0;9
19.0;19
12.0;12
13.0;13
0;0
14.0;14
10.0;10
42.0;42
29.0;29
26.0;26
17.0;17
0;0
0;0
0;0
39.0;39
10.0;10
27.0;27
16.0;16
8.0;8
23.0;23
10.0;10
9.0;9
53.0;53
7.0;7
15.0;15
13.0;13
14.0;14
21.0;21
16.0;16
32.0;32
0;0
15.0;15
12.0;12
54.0;54
0;0
32.0;32
8.0;8
24.0;24
12.0;12
11.0;11
31.0;31
16.0;16
31.0;31
18.0;18
12.0;12
12.0;12
0;0
18.0;18
14.0;14
11.0;11
0;0
14.0;14
10.0;10
28.0;28
13.0;13
45.0;45
10.0;10
0;0
0;0
0;0
16.0;16
31.0;31
12.0;12
9.0;9
0;0
0;0
38.0;38
28.0;28
16.0;16
14.0;14
19.0;19
10.0;10
36.0;36
15.0;15
12.0;12
14.0;14
21.0;21
15.0;15
48.0;48
11.0;11
37.0;37
44.0;44
18.0;18
0;0
0;0
14.0;14
0;0
13.0;13
11.0;11
0;0
0;0
0;0
11.0;11
32.0;32
0;0
35.0;35
11.0;11
58.0;58
29.0;29
28.0;28
18.0;18
25.0;25
47.0;47
21.0;21
30.0;30
12.0;12
15.0;15
0;0
44.0;44
10.0;10
15.0;15
0;0
46.0;46
14.0;14
7.0;7
7.0;7
20.0;20
17.0;17
4.0;4
0;0
0;0
16.0;16
12.0;12
13.0;13
26.0;26
8.0;8
19.0;19
6.0;6
32.0;32
23.0;23
0;0
27.0;27
40.0;40
6.0;6
37.0;37
14.0;14
17.0;17
26.0;26
13.0;13
26.0;26
14.0;14
11.0;11
52.0;52
0;0
9.0;9
0;0
18.0;18
36.0;36
27.0;27
32.0;32
11.0;11
0;0
16.0;16
15.0;15
0;0
12.0;12
40.0;40
0;0
0;0
16.0;16
16.0;16
41.0;41
37.0;37
20.0;20
17.0;17
12.0;12
9.0;9
10.0;10
18.0;18
49.0;49
16.0;16
64.0;64
56.0;56
80.0;80
81.0;81
163.0;163
80.0;80
61.0;61
195.0;195
54.0;54
56.0;56
120.0;120
93.0;93
50.0;50
77.0;77
54.0;54
72.0;72
76.0;76
116.0;116
60.0;60
46.0;46
78.0;78
46.0;46
129.0;129
117.0;117
55.0;55
59.0;59
66.0;66
45.0;45
105.0;105
119.0;119
52.0;52
197.0;197
55.0;55
87.0;87
49.0;49
60.0;60
55.0;55
280.0;280
499.0;499
87.0;87
69.0;69
62.0;62
125.0;125
134.0;134
54.0;54
48.0;48
55.0;55
56.0;56
71.0;71
50.0;50
81.0;81
106.0;106
142.0;142
136.0;136
54.0;54
119.0;119
83.0;83
61.0;61
47.0;47
51.0;51
60.0;60
71.0;71
83.0;83
51.0;51
56.0;56
103.0;103
81.0;81
77.0;77
69.0;69
116.0;116
82.0;82
106.0;106
54.0;54
54.0;54
201.0;201
156.0;156
106.0;106
79.0;79
57.0;57
54.0;54
145.0;145
62.0;62
499.0;499
84.0;84
117.0;117
61.0;61
105.0;105
163.0;163
79.0;79
122.0;122
80.0;80
59.0;59
54.0;54
56.0;56
78.0;78
94.0;94
157.0;157
499.0;499
77.0;77
142.0;142
328.0;328
59.0;59
117.0;117
62.0;62
81.0;81
60.0;60
49.0;49
52.0;52
156.0;156
52.0;52
246.0;246
63.0;63
71.0;71
57.0;57
53.0;53
60.0;60
83.0;83
44.0;44
160.0;160
50.0;50
81.0;81
60.0;60
499.0;499
258.0;258
50.0;50
52.0;52
52.0;52
273.0;273
67.0;67
54.0;54
205.0;205
58.0;58
61.0;61
268.0;268
82.0;82
52.0;52
271.0;271
83.0;83
53.0;53
499.0;499
50.0;50
52.0;52
113.0;113
54.0;54
118.0;118
61.0;61
97.0;97
143.0;143
60.0;60
173.0;173
