78.0;78;112,9
54.0;54;112,9
117.0;117;112,9
176.0;176;112,9
83.0;83;134,4
205.0;205;134,4
237.0;237;134,4
204.0;204;134,4
30.0;30;134,4
21.0;21;134,4
178.0;178;134,4
94.0;94;134,4
111.0;111;134,4
181.0;181;134,4
97.0;97;135,7
232.0;232;135,7
113.0;113;135,7
111.0;111;135,7
78.0;78;135,7
121.0;121;135,7
470.0;470;135,7
33.0;33;135,7
20.0;20;135,7
82.0;82;135,7
97.0;97;109,2
106.0;106;109,2
97.0;97;109,2
87.0;87;109,2
179.0;179;109,2
16.0;16;109,2
175.0;175;109,2
119.0;119;109,2
105.0;105;109,2
111.0;111;109,2
124.0;124;123,3
122.0;122;123,3
135.0;135;123,3
137.0;137;123,3
111.0;111;123,3
110.0;110;123,3
151.0;151;123,3
130.0;130;123,3
190.0;190;123,3
23.0;23;123,3
177.0;177;112,3
47.0;47;112,3
94.0;94;112,3
107.0;107;112,3
112.0;112;112,3
106.0;106;112,3
100.0;100;112,3
84.0;84;112,3
74.0;74;112,3
222.0;222;112,3
25.0;25;58,7
104.0;104;58,7
30.0;30;58,7
69.0;69;58,7
77.0;77;58,7
70.0;70;58,7
17.0;17;58,7
116.0;116;58,7
22.0;22;58,7
57.0;57;58,7
