16.0;16;23,5
18.0;18;23,5
33.0;33;23,5
20.0;20;23,5
17.0;17;23,5
22.0;22;23,5
16.0;16;23,5
19.0;19;23,5
42.0;42;23,5
32.0;32;23,5
24.0;24;28,5
35.0;35;28,5
15.0;15;28,5
32.0;32;28,5
43.0;43;28,5
65.0;65;28,5
12.0;12;28,5
19.0;19;28,5
26.0;26;28,5
14.0;14;28,5
30.0;30;24,2
21.0;21;24,2
26.0;26;24,2
34.0;34;24,2
18.0;18;24,2
21.0;21;24,2
25.0;25;24,2
19.0;19;24,2
27.0;27;24,2
21.0;21;24,2
12.0;12;24,3
47.0;47;24,3
25.0;25;24,3
40.0;40;24,3
17.0;17;24,3
17.0;17;24,3
20.0;20;24,3
13.0;13;24,3
24.0;24;24,3
28.0;28;24,3
17.0;17;19,5
20.0;20;19,5
18.0;18;19,5
13.0;13;19,5
14.0;14;19,5
32.0;32;19,5
19.0;19;19,5
16.0;16;19,5
11.0;11;19,5
35.0;35;19,5
18.0;18;23,2
12.0;12;23,2
19.0;19;23,2
24.0;24;23,2
11.0;11;23,2
9.0;9;23,2
13.0;13;23,2
45.0;45;23,2
27.0;27;23,2
54.0;54;23,2
11.0;11;30,7
43.0;43;30,7
41.0;41;30,7
15.0;15;30,7
83.0;83;30,7
13.0;13;30,7
35.0;35;30,7
12.0;12;30,7
35.0;35;30,7
19.0;19;30,7
41.0;41;33,7
14.0;14;33,7
39.0;39;33,7
24.0;24;33,7
32.0;32;33,7
32.0;32;33,7
34.0;34;33,7
15.0;15;33,7
43.0;43;33,7
63.0;63;33,7
26.0;26;25,3
25.0;25;25,3
40.0;40;25,3
14.0;14;25,3
30.0;30;25,3
20.0;20;25,3
22.0;22;25,3
18.0;18;25,3
44.0;44;25,3
14.0;14;25,3
13.0;13;27,6
8.0;8;27,6
44.0;44;27,6
35.0;35;27,6
21.0;21;27,6
15.0;15;27,6
24.0;24;27,6
14.0;14;27,6
85.0;85;27,6
17.0;17;27,6
12.0;12;26,7
