70.0;70;120
147.0;147;120
140.0;140;120
34.0;34;120
194.0;194;120
93.0;93;120
98.0;98;120
161.0;161;107,7
146.0;146;107,7
17.0;17;107,7
90.0;90;107,7
68.0;68;107,7
91.0;91;107,7
118.0;118;107,7
242.0;242;107,7
52.0;52;107,7
92.0;92;107,7
14.0;14;128,7
92.0;92;128,7
155.0;155;128,7
187.0;187;128,7
89.0;89;128,7
97.0;97;128,7
500.0;500;128,7
101.0;101;128,7
29.0;29;128,7
23.0;23;128,7
