22.0;22
34.0;34
14.0;14
27.0;27
12.0;12
18.0;18
21.0;21
10.0;10
23.0;23
13.0;13
19.0;19
12.0;12
10.0;10
18.0;18
14.0;14
18.0;18
12.0;12
20.0;20
20.0;20
16.0;16
18.0;18
22.0;22
15.0;15
25.0;25
26.0;26
16.0;16
34.0;34
12.0;12
10.0;10
13.0;13
12.0;12
16.0;16
23.0;23
27.0;27
15.0;15
10.0;10
15.0;15
20.0;20
27.0;27
14.0;14
16.0;16
11.0;11
26.0;26
15.0;15
14.0;14
21.0;21
23.0;23
22.0;22
30.0;30
10.0;10
15.0;15
12.0;12
13.0;13
15.0;15
15.0;15
14.0;14
24.0;24
9.0;9
18.0;18
16.0;16
10.0;10
19.0;19
17.0;17
15.0;15
22.0;22
12.0;12
11.0;11
20.0;20
10.0;10
19.0;19
15.0;15
25.0;25
10.0;10
14.0;14
20.0;20
19.0;19
12.0;12
15.0;15
18.0;18
16.0;16
19.0;19
15.0;15
18.0;18
12.0;12
16.0;16
13.0;13
24.0;24
15.0;15
26.0;26
14.0;14
13.0;13
18.0;18
14.0;14
15.0;15
10.0;10
14.0;14
9.0;9
12.0;12
45.0;45
10.0;10
12.0;12
15.0;15
10.0;10
10.0;10
14.0;14
13.0;13
16.0;16
12.0;12
21.0;21
15.0;15
15.0;15
15.0;15
11.0;11
23.0;23
13.0;13
12.0;12
11.0;11
12.0;12
12.0;12
13.0;13
18.0;18
13.0;13
14.0;14
20.0;20
12.0;12
12.0;12
18.0;18
10.0;10
12.0;12
18.0;18
19.0;19
24.0;24
17.0;17
15.0;15
28.0;28
15.0;15
14.0;14
11.0;11
19.0;19
13.0;13
19.0;19
13.0;13
10.0;10
16.0;16
10.0;10
23.0;23
13.0;13
25.0;25
25.0;25
11.0;11
20.0;20
12.0;12
17.0;17
16.0;16
11.0;11
11.0;11
12.0;12
30.0;30
23.0;23
12.0;12
25.0;25
13.0;13
30.0;30
20.0;20
14.0;14
23.0;23
12.0;12
9.0;9
12.0;12
9.0;9
11.0;11
25.0;25
9.0;9
11.0;11
13.0;13
9.0;9
15.0;15
11.0;11
15.0;15
9.0;9
20.0;20
12.0;12
14.0;14
10.0;10
27.0;27
11.0;11
13.0;13
11.0;11
17.0;17
10.0;10
11.0;11
13.0;13
15.0;15
11.0;11
21.0;21
10.0;10
10.0;10
30.0;30
24.0;24
22.0;22
12.0;12
11.0;11
15.0;15
14.0;14
19.0;19
12.0;12
11.0;11
16.0;16
9.0;9
10.0;10
20.0;20
12.0;12
13.0;13
18.0;18
10.0;10
9.0;9
25.0;25
11.0;11
11.0;11
9.0;9
11.0;11
11.0;11
9.0;9
13.0;13
11.0;11
9.0;9
14.0;14
17.0;17
12.0;12
13.0;13
16.0;16
13.0;13
24.0;24
11.0;11
13.0;13
10.0;10
18.0;18
16.0;16
21.0;21
20.0;20
11.0;11
11.0;11
12.0;12
11.0;11
9.0;9
14.0;14
11.0;11
11.0;11
12.0;12
13.0;13
11.0;11
12.0;12
9.0;9
13.0;13
11.0;11
18.0;18
8.0;8
14.0;14
15.0;15
14.0;14
13.0;13
13.0;13
15.0;15
14.0;14
16.0;16
10.0;10
10.0;10
18.0;18
13.0;13
17.0;17
9.0;9
10.0;10
13.0;13
13.0;13
9.0;9
28.0;28
9.0;9
11.0;11
26.0;26
17.0;17
26.0;26
10.0;10
14.0;14
9.0;9
25.0;25
24.0;24
11.0;11
18.0;18
17.0;17
13.0;13
10.0;10
9.0;9
12.0;12
11.0;11
9.0;9
9.0;9
19.0;19
10.0;10
11.0;11
12.0;12
19.0;19
9.0;9
11.0;11
9.0;9
13.0;13
13.0;13
9.0;9
14.0;14
11.0;11
19.0;19
11.0;11
13.0;13
12.0;12
17.0;17
14.0;14
12.0;12
11.0;11
12.0;12
10.0;10
18.0;18
9.0;9
14.0;14
13.0;13
12.0;12
10.0;10
21.0;21
10.0;10
9.0;9
16.0;16
9.0;9
11.0;11
13.0;13
9.0;9
18.0;18
15.0;15
12.0;12
13.0;13
15.0;15
12.0;12
12.0;12
12.0;12
12.0;12
16.0;16
10.0;10
14.0;14
9.0;9
9.0;9
10.0;10
18.0;18
10.0;10
10.0;10
12.0;12
14.0;14
9.0;9
9.0;9
10.0;10
11.0;11
10.0;10
12.0;12
10.0;10
13.0;13
16.0;16
13.0;13
10.0;10
9.0;9
11.0;11
15.0;15
10.0;10
13.0;13
10.0;10
10.0;10
10.0;10
10.0;10
15.0;15
12.0;12
10.0;10
14.0;14
9.0;9
13.0;13
10.0;10
10.0;10
12.0;12
11.0;11
11.0;11
11.0;11
10.0;10
13.0;13
14.0;14
10.0;10
11.0;11
9.0;9
12.0;12
10.0;10
10.0;10
10.0;10
10.0;10
12.0;12
9.0;9
11.0;11
10.0;10
10.0;10
11.0;11
9.0;9
10.0;10
16.0;16
10.0;10
16.0;16
15.0;15
9.0;9
8.0;8
9.0;9
13.0;13
20.0;20
16.0;16
14.0;14
9.0;9
10.0;10
12.0;12
9.0;9
9.0;9
12.0;12
9.0;9
12.0;12
10.0;10
9.0;9
12.0;12
14.0;14
13.0;13
13.0;13
19.0;19
10.0;10
10.0;10
12.0;12
13.0;13
12.0;12
10.0;10
14.0;14
13.0;13
22.0;22
12.0;12
17.0;17
9.0;9
12.0;12
10.0;10
10.0;10
17.0;17
13.0;13
11.0;11
10.0;10
15.0;15
11.0;11
15.0;15
10.0;10
13.0;13
13.0;13
18.0;18
13.0;13
22.0;22
9.0;9
10.0;10
9.0;9
12.0;12
11.0;11
9.0;9
13.0;13
13.0;13
17.0;17
12.0;12
11.0;11
13.0;13
11.0;11
11.0;11
12.0;12
12.0;12
13.0;13
15.0;15
15.0;15
10.0;10
11.0;11
9.0;9
8.0;8
12.0;12
12.0;12
9.0;9
16.0;16
9.0;9
10.0;10
19.0;19
10.0;10
10.0;10
10.0;10
10.0;10
10.0;10
14.0;14
19.0;19
14.0;14
13.0;13
13.0;13
10.0;10
15.0;15
