28.0;28
23.0;23
30.0;30
13.0;13
31.0;31
18.0;18
19.0;19
19.0;19
9.0;9
10.0;10
38.0;38
11.0;11
17.0;17
19.0;19
11.0;11
19.0;19
13.0;13
11.0;11
15.0;15
11.0;11
14.0;14
11.0;11
30.0;30
18.0;18
25.0;25
19.0;19
34.0;34
9.0;9
12.0;12
17.0;17
15.0;15
30.0;30
12.0;12
17.0;17
13.0;13
12.0;12
15.0;15
14.0;14
12.0;12
11.0;11
26.0;26
10.0;10
16.0;16
12.0;12
8.0;8
20.0;20
10.0;10
13.0;13
12.0;12
10.0;10
12.0;12
13.0;13
14.0;14
11.0;11
13.0;13
10.0;10
15.0;15
26.0;26
11.0;11
33.0;33
35.0;35
12.0;12
10.0;10
11.0;11
21.0;21
12.0;12
11.0;11
10.0;10
10.0;10
11.0;11
24.0;24
10.0;10
14.0;14
18.0;18
13.0;13
14.0;14
17.0;17
30.0;30
16.0;16
27.0;27
22.0;22
10.0;10
11.0;11
14.0;14
21.0;21
12.0;12
15.0;15
9.0;9
26.0;26
19.0;19
27.0;27
13.0;13
12.0;12
19.0;19
12.0;12
11.0;11
13.0;13
12.0;12
10.0;10
10.0;10
17.0;17
9.0;9
28.0;28
10.0;10
12.0;12
9.0;9
11.0;11
22.0;22
11.0;11
11.0;11
34.0;34
12.0;12
16.0;16
11.0;11
10.0;10
18.0;18
12.0;12
10.0;10
10.0;10
18.0;18
15.0;15
14.0;14
22.0;22
9.0;9
10.0;10
13.0;13
10.0;10
12.0;12
17.0;17
12.0;12
14.0;14
13.0;13
9.0;9
9.0;9
15.0;15
14.0;14
19.0;19
9.0;9
27.0;27
14.0;14
11.0;11
10.0;10
14.0;14
14.0;14
11.0;11
13.0;13
9.0;9
13.0;13
11.0;11
13.0;13
16.0;16
11.0;11
11.0;11
12.0;12
12.0;12
12.0;12
17.0;17
16.0;16
9.0;9
12.0;12
11.0;11
11.0;11
13.0;13
11.0;11
18.0;18
9.0;9
21.0;21
18.0;18
12.0;12
20.0;20
10.0;10
11.0;11
14.0;14
8.0;8
10.0;10
14.0;14
13.0;13
9.0;9
11.0;11
22.0;22
16.0;16
10.0;10
11.0;11
14.0;14
15.0;15
10.0;10
8.0;8
21.0;21
11.0;11
12.0;12
10.0;10
12.0;12
10.0;10
9.0;9
10.0;10
13.0;13
11.0;11
14.0;14
11.0;11
16.0;16
10.0;10
14.0;14
13.0;13
17.0;17
14.0;14
11.0;11
15.0;15
13.0;13
11.0;11
28.0;28
17.0;17
14.0;14
12.0;12
31.0;31
11.0;11
15.0;15
10.0;10
17.0;17
14.0;14
9.0;9
12.0;12
15.0;15
16.0;16
10.0;10
8.0;8
13.0;13
10.0;10
9.0;9
22.0;22
11.0;11
14.0;14
16.0;16
11.0;11
12.0;12
10.0;10
10.0;10
9.0;9
12.0;12
10.0;10
10.0;10
8.0;8
11.0;11
14.0;14
10.0;10
14.0;14
11.0;11
10.0;10
11.0;11
19.0;19
9.0;9
10.0;10
12.0;12
9.0;9
14.0;14
10.0;10
11.0;11
10.0;10
8.0;8
10.0;10
13.0;13
15.0;15
15.0;15
11.0;11
20.0;20
10.0;10
13.0;13
11.0;11
12.0;12
11.0;11
18.0;18
9.0;9
20.0;20
13.0;13
11.0;11
9.0;9
15.0;15
12.0;12
11.0;11
12.0;12
19.0;19
14.0;14
9.0;9
9.0;9
10.0;10
12.0;12
11.0;11
12.0;12
12.0;12
13.0;13
10.0;10
11.0;11
9.0;9
13.0;13
10.0;10
10.0;10
14.0;14
11.0;11
10.0;10
12.0;12
10.0;10
11.0;11
11.0;11
10.0;10
9.0;9
16.0;16
14.0;14
15.0;15
11.0;11
15.0;15
11.0;11
11.0;11
18.0;18
12.0;12
14.0;14
12.0;12
9.0;9
9.0;9
8.0;8
12.0;12
9.0;9
14.0;14
10.0;10
13.0;13
8.0;8
11.0;11
14.0;14
10.0;10
17.0;17
16.0;16
31.0;31
20.0;20
9.0;9
13.0;13
14.0;14
10.0;10
27.0;27
8.0;8
14.0;14
16.0;16
12.0;12
9.0;9
11.0;11
10.0;10
12.0;12
14.0;14
14.0;14
11.0;11
8.0;8
10.0;10
12.0;12
11.0;11
9.0;9
10.0;10
9.0;9
10.0;10
9.0;9
15.0;15
9.0;9
8.0;8
9.0;9
12.0;12
12.0;12
10.0;10
9.0;9
19.0;19
10.0;10
14.0;14
10.0;10
11.0;11
15.0;15
12.0;12
11.0;11
9.0;9
12.0;12
9.0;9
12.0;12
28.0;28
20.0;20
16.0;16
9.0;9
15.0;15
15.0;15
8.0;8
10.0;10
10.0;10
9.0;9
15.0;15
10.0;10
8.0;8
17.0;17
10.0;10
11.0;11
11.0;11
14.0;14
8.0;8
8.0;8
9.0;9
10.0;10
11.0;11
13.0;13
10.0;10
9.0;9
12.0;12
10.0;10
10.0;10
13.0;13
9.0;9
11.0;11
12.0;12
10.0;10
12.0;12
12.0;12
17.0;17
21.0;21
11.0;11
12.0;12
19.0;19
10.0;10
15.0;15
11.0;11
14.0;14
9.0;9
10.0;10
14.0;14
12.0;12
17.0;17
11.0;11
12.0;12
9.0;9
11.0;11
12.0;12
9.0;9
11.0;11
18.0;18
14.0;14
16.0;16
10.0;10
10.0;10
12.0;12
10.0;10
9.0;9
13.0;13
11.0;11
10.0;10
10.0;10
8.0;8
10.0;10
10.0;10
12.0;12
10.0;10
12.0;12
11.0;11
24.0;24
11.0;11
9.0;9
12.0;12
10.0;10
15.0;15
14.0;14
23.0;23
9.0;9
9.0;9
10.0;10
17.0;17
15.0;15
13.0;13
9.0;9
10.0;10
11.0;11
36.0;36
10.0;10
21.0;21
15.0;15
10.0;10
15.0;15
18.0;18
9.0;9
12.0;12
14.0;14
30.0;30
9.0;9
11.0;11
9.0;9
14.0;14
18.0;18
8.0;8
9.0;9
13.0;13
17.0;17
12.0;12
10.0;10
12.0;12
12.0;12
13.0;13
10.0;10
10.0;10
18.0;18
16.0;16
13.0;13
13.0;13
