9.0;9
23.0;23
20.0;20
20.0;20
9.0;9
21.0;21
17.0;17
12.0;12
11.0;11
0;0
15.0;15
18.0;18
0;0
11.0;11
0;0
24.0;24
7.0;7
15.0;15
20.0;20
14.0;14
22.0;22
29.0;29
49.0;49
0;0
20.0;20
30.0;30
7.0;7
22.0;22
24.0;24
0;0
14.0;14
23.0;23
13.0;13
8.0;8
14.0;14
11.0;11
22.0;22
12.0;12
22.0;22
0;0
0;0
9.0;9
16.0;16
30.0;30
10.0;10
14.0;14
15.0;15
10.0;10
0;0
12.0;12
28.0;28
8.0;8
47.0;47
11.0;11
7.0;7
0;0
0;0
0;0
0;0
24.0;24
0;0
29.0;29
13.0;13
37.0;37
16.0;16
18.0;18
22.0;22
9.0;9
21.0;21
9.0;9
19.0;19
10.0;10
20.0;20
12.0;12
8.0;8
0;0
12.0;12
11.0;11
12.0;12
0;0
21.0;21
12.0;12
0;0
18.0;18
15.0;15
11.0;11
28.0;28
11.0;11
0;0
19.0;19
16.0;16
0;0
19.0;19
29.0;29
9.0;9
15.0;15
0;0
27.0;27
62.0;62
13.0;13
10.0;10
29.0;29
26.0;26
0;0
13.0;13
9.0;9
8.0;8
13.0;13
17.0;17
52.0;52
15.0;15
0;0
0;0
11.0;11
44.0;44
11.0;11
44.0;44
0;0
44.0;44
33.0;33
0;0
10.0;10
0;0
9.0;9
24.0;24
10.0;10
21.0;21
64.0;64
11.0;11
17.0;17
27.0;27
13.0;13
10.0;10
28.0;28
0;0
0;0
0;0
8.0;8
0;0
26.0;26
0;0
9.0;9
0;0
11.0;11
27.0;27
21.0;21
0;0
24.0;24
0;0
14.0;14
18.0;18
24.0;24
0;0
28.0;28
6.0;6
12.0;12
21.0;21
24.0;24
25.0;25
9.0;9
35.0;35
8.0;8
66.0;66
0;0
10.0;10
19.0;19
11.0;11
25.0;25
40.0;40
0;0
0;0
17.0;17
0;0
13.0;13
0;0
31.0;31
0;0
9.0;9
0;0
35.0;35
14.0;14
14.0;14
0;0
0;0
11.0;11
30.0;30
